simulator-1  | 2026-06-27T16:16:13.199530731Z Operations to perform:
migrate-1            | 2026-06-27T16:10:26.807998684Z drop cascades to function reject_ledger_mutation()
otel-collector-1     | 2026-06-27T16:16:57.908081920Z {"level":"info","ts":"2026-06-27T16:16:57.907Z","msg":"Logs","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"logs","resource logs":2,"log records":5}
rabbitmq-1           | 2026-06-27T16:04:13.098658439Z 2026-06-27 16:04:13.097772+00:00 [info] <0.254.0> Running boot step rabbit_quorum_memory_manager defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.098670994Z 2026-06-27 16:04:13.098178+00:00 [info] <0.254.0> Running boot step rabbit_quorum_queue defined by app rabbit[0m
otel-collector-1     | 2026-06-27T16:16:57.908281033Z {"level":"info","ts":"2026-06-27T16:16:57.908Z","msg":"ResourceLog #0 process.runtime.description=rustc 1.96.0 (ac68faa20 2026-05-25) service.namespace=eve-trade deployment.environment=integration observability.run_id=local-20260627T161230Z-9e14916a-cc3bea process.command_args=[\"/app/trade-settlement\"] process.runtime.version=1.96.0 telemetry.sdk.name=opentelemetry process.pid=1 host.arch=x86_64 telemetry.sdk.version=0.31.0 os.type=linux service.version=0.1.0 telemetry.sdk.language=rust service.language=rust service.name=trade-settlement deployment.environment.name=Prod process.runtime.name=rustc\nScopeLog #0 trade_settlement::executor\nsettlement step failed and business savepoint was rolled back settlement_batch_id=997970d9-07bc-4ac7-985e-df8affde4e96 settlement_step_id=a28ace03-21fe-42dd-a5d8-2f52419e364e failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet fa3e3295-da2e-4277-988f-5921bb82fe0d has 50, requested 100 rollback.performed=true\nResourceLog #1 process.runtime.description=rustc 1.96.0 (ac68faa20 2026-05-25) service.namespace=eve-trade deployment.environment=integration observability.run_id=local-20260627T161230Z-9e14916a-cc3bea process.command_args=[\"/app/trade-settlement\"] process.runtime.version=1.96.0 telemetry.sdk.name=opentelemetry process.pid=1 host.arch=x86_64 telemetry.sdk.version=0.31.0 os.type=linux service.version=0.1.0 telemetry.sdk.language=rust service.language=rust service.name=trade-settlement deployment.environment.name=Prod process.runtime.name=rustc\nScopeLog #1 trade_settlement::executor\nsettlement step failed and business savepoint was rolled back settlement_batch_id=9da4afe9-465b-4570-9726-cc15baa4938b settlement_step_id=4fbed15a-c07c-4cf5-9677-19cf1aad4297 failure_code=FAILED_PRECONDITION error.message=failed precondition: cannot complete trade_instance d2111ff2-586a-48c1-8d25-271c0bc8dd9c while remaining item escrow quantity is 4 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=d4437fc4-e16e-46b7-b87f-c4fdea13d2c7 settlement_step_id=6d73c0bd-a0b9-432f-a017-7fc9ce330746 failure_code=INSUFFICIENT_QUANTITY error.message=insufficient quantity: item_stack_escrow 4dc44ae4-c41d-45e0-831c-ecc774c911d9 has 4, requested 5 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=35f3e60d-a126-4ad2-9a2c-41e5aaf6572f settlement_step_id=6314be3a-16d5-4b06-abea-6d9490919c9d failure_code=FAILED_PRECONDITION error.message=failed precondition: trade_instance 356e6fe1-8894-44be-a9c1-9632a1f7d848 is not OPEN rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=17ddec29-4360-4f7b-98f8-296d6b98b6bb settlement_step_id=28bda7ba-e774-46f0-ab20-126ec6e31314 failure_code=FAILED_PRECONDITION error.message=failed precondition: wallet payment 1 does not match trade price 25 rollback.performed=true\n","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"logs"}
otel-collector-1     | 2026-06-27T16:16:59.909990668Z {"level":"info","ts":"2026-06-27T16:16:59.909Z","msg":"Logs","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"logs","resource logs":1,"log records":2}
rabbitmq-1           | 2026-06-27T16:04:13.098846623Z 2026-06-27 16:04:13.098443+00:00 [info] <0.254.0> Running boot step rabbit_stream_coordinator defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.099142866Z 2026-06-27 16:04:13.098695+00:00 [info] <0.254.0> Running boot step rabbit_vhost_limit defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:44.171490917Z {"timestamp":"2026-06-27T16:16:44.171281783Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":587}
migrate-1            | 2026-06-27T16:10:26.808001253Z drop cascades to function enforce_item_stack_ledger_insert_integrity()
migrate-1            | 2026-06-27T16:10:26.808018035Z drop cascades to function check_item_stack_ledger_projection_invariant(uuid)
rabbitmq-1           | 2026-06-27T16:04:13.099246178Z 2026-06-27 16:04:13.098956+00:00 [info] <0.254.0> Running boot step rabbit_federation_parameters defined by app rabbitmq_federation[0m
migrate-1            | 2026-06-27T16:10:26.808020343Z drop cascades to function enforce_item_stack_ledger_projection_invariant()
rabbitmq-1           | 2026-06-27T16:04:13.099685132Z 2026-06-27 16:04:13.099229+00:00 [info] <0.254.0> Running boot step rabbit_federation_supervisor defined by app rabbitmq_federation[0m
migrate-1            | 2026-06-27T16:10:26.808022254Z drop cascades to table trade_state_change
otel-collector-1     | 2026-06-27T16:16:59.910070389Z {"level":"info","ts":"2026-06-27T16:16:59.909Z","msg":"ResourceLog #0 process.runtime.description=rustc 1.96.0 (ac68faa20 2026-05-25) service.namespace=eve-trade deployment.environment=integration observability.run_id=local-20260627T161230Z-9e14916a-cc3bea process.command_args=[\"/app/trade-settlement\"] process.runtime.version=1.96.0 telemetry.sdk.name=opentelemetry process.pid=1 host.arch=x86_64 telemetry.sdk.version=0.31.0 os.type=linux service.version=0.1.0 telemetry.sdk.language=rust service.language=rust service.name=trade-settlement deployment.environment.name=Prod process.runtime.name=rustc\nScopeLog #0 trade_settlement::executor\nsettlement step failed and business savepoint was rolled back settlement_batch_id=409839b6-2131-4c23-bd02-0e1aa7e289b6 settlement_step_id=3773a452-6100-493d-aebf-5c83a0ca5901 failure_code=FAILED_PRECONDITION error.message=failed precondition: wallet payment 125 buys quantity 5, but trade_instance ed4c92fe-37ff-4a4a-b1e9-7da063a51735 has remaining quantity 4 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=f764bcfc-70c5-4480-8964-2100f0cdbb9b settlement_step_id=6032647b-ab03-49a2-8ef1-4695ac761fc2 failure_code=FAILED_PRECONDITION error.message=failed precondition: cannot complete trade_instance 3eda5b72-2673-4954-ae16-074e595b398d while active wallet escrow amount is 100 rollback.performed=true\n","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"logs"}
api-gateway-1        | 2026-06-27T16:16:44.185799370Z {"timestamp":"2026-06-27T16:16:44.185664529Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-9bafb945-5161-4d20-87cc-82669ef4d9cf","code":"failed_precondition","duration_ms":14}
rabbitmq-1           | 2026-06-27T16:04:13.118627590Z 2026-06-27 16:04:13.117872+00:00 [info] <0.254.0> Running boot step rabbit_federation_queue defined by app rabbitmq_federation[0m
rabbitmq-1           | 2026-06-27T16:04:13.118718699Z 2026-06-27 16:04:13.118293+00:00 [info] <0.254.0> Running boot step rabbit_federation_upstream_exchange defined by app rabbitmq_federation[0m
rabbitmq-1           | 2026-06-27T16:04:13.119278418Z 2026-06-27 16:04:13.118930+00:00 [info] <0.254.0> Running boot step rabbit_mgmt_reset_handler defined by app rabbitmq_management[0m
rabbitmq-1           | 2026-06-27T16:04:13.119434260Z 2026-06-27 16:04:13.119092+00:00 [info] <0.254.0> Running boot step rabbit_mgmt_db_handler defined by app rabbitmq_management_agent[0m
migrate-1            | 2026-06-27T16:10:26.808024033Z drop cascades to function check_trade_remaining_quantity_invariant(uuid)
migrate-1            | 2026-06-27T16:10:26.808026095Z drop cascades to function enforce_trade_remaining_quantity_invariant()
rabbitmq-1           | 2026-06-27T16:04:13.119727116Z 2026-06-27 16:04:13.119201+00:00 [info] <0.254.0> Management plugin: using rates mode 'basic'[0m
api-gateway-1        | 2026-06-27T16:16:44.389171710Z {"timestamp":"2026-06-27T16:16:44.388997916Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
rabbitmq-1           | 2026-06-27T16:04:13.119915342Z 2026-06-27 16:04:13.119648+00:00 [info] <0.254.0> Running boot step recovery defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.149300187Z 2026-06-27 16:04:13.148655+00:00 [info] <0.254.0> Running boot step empty_db_check defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.149504950Z 2026-06-27 16:04:13.148808+00:00 [info] <0.254.0> Will seed default virtual host and user...[0m
migrate-1            | 2026-06-27T16:10:26.808030349Z drop cascades to function check_trade_wallet_escrow_closed_state_invariant(uuid)
rabbitmq-1           | 2026-06-27T16:04:13.149632171Z 2026-06-27 16:04:13.149034+00:00 [info] <0.254.0> Adding vhost '/' (description: 'Default virtual host', tags: [])[0m
migrate-1            | 2026-06-27T16:10:26.808032391Z drop cascades to function enforce_trade_wallet_escrow_closed_state_invariant()
migrate-1            | 2026-06-27T16:10:26.858303817Z DROP SCHEMA
migrate-1            | 2026-06-27T16:10:26.858422490Z CREATE SCHEMA
migrate-1            | 2026-06-27T16:10:26.975776909Z CREATE EXTENSION
rabbitmq-1           | 2026-06-27T16:04:13.174845471Z 2026-06-27 16:04:13.174405+00:00 [info] <0.646.0> Making sure data directory '/var/lib/rabbitmq/mnesia/rabbit@cbed70e1a17b/msg_stores/vhosts/628WB79CIFDYO9LJI6DKMI09L' for vhost '/' exists[0m
rabbitmq-1           | 2026-06-27T16:04:13.179120373Z 2026-06-27 16:04:13.177547+00:00 [info] <0.646.0> Setting segment_entry_count for vhost '/' with 0 queues to '2048'[0m
rabbitmq-1           | 2026-06-27T16:04:13.199300963Z 2026-06-27 16:04:13.198725+00:00 [info] <0.646.0> Starting message stores for vhost '/'[0m
api-gateway-1        | 2026-06-27T16:16:44.404730748Z {"timestamp":"2026-06-27T16:16:44.404533323Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-9a94a6ba-d1f6-4549-acdc-336ebeabc7b9","duration_ms":15}
rabbitmq-1           | 2026-06-27T16:04:13.199767548Z 2026-06-27 16:04:13.199285+00:00 [info] <0.655.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_transient": using rabbit_msg_store_ets_index to provide index[0m
rabbitmq-1           | 2026-06-27T16:04:13.201955763Z 2026-06-27 16:04:13.201614+00:00 [info] <0.646.0> Started message store of type transient for vhost '/'[0m
rabbitmq-1           | 2026-06-27T16:04:13.202230411Z 2026-06-27 16:04:13.201884+00:00 [info] <0.659.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_persistent": using rabbit_msg_store_ets_index to provide index[0m
rabbitmq-1           | 2026-06-27T16:04:13.203406232Z [38;5;214m2026-06-27 16:04:13.203075+00:00 [warning] <0.659.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_persistent": rebuilding indices from scratch[0m
migrate-1            | 2026-06-27T16:10:26.983849726Z CREATE FUNCTION
rabbitmq-1           | 2026-06-27T16:04:13.204827299Z 2026-06-27 16:04:13.204441+00:00 [info] <0.646.0> Started message store of type persistent for vhost '/'[0m
rabbitmq-1           | 2026-06-27T16:04:13.204972852Z 2026-06-27 16:04:13.204646+00:00 [info] <0.646.0> Recovering 0 queues of type rabbit_classic_queue took 26ms[0m
api-gateway-1        | 2026-06-27T16:16:44.420649799Z {"timestamp":"2026-06-27T16:16:44.420468605Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":587}
rabbitmq-1           | 2026-06-27T16:04:13.205097162Z 2026-06-27 16:04:13.204707+00:00 [info] <0.646.0> Recovering 0 queues of type rabbit_quorum_queue took 0ms[0m
rabbitmq-1           | 2026-06-27T16:04:13.205205717Z 2026-06-27 16:04:13.204757+00:00 [info] <0.646.0> Recovering 0 queues of type rabbit_stream_queue took 0ms[0m
rabbitmq-1           | 2026-06-27T16:04:13.209462386Z 2026-06-27 16:04:13.209038+00:00 [info] <0.254.0> Created user 'eve_trade'[0m
rabbitmq-1           | 2026-06-27T16:04:13.211927410Z 2026-06-27 16:04:13.211565+00:00 [info] <0.254.0> Successfully set user tags for user 'eve_trade' to [administrator][0m
rabbitmq-1           | 2026-06-27T16:04:13.214496239Z 2026-06-27 16:04:13.214113+00:00 [info] <0.254.0> Successfully set permissions for user 'eve_trade' in virtual host '/' to '.*', '.*', '.*'[0m
rabbitmq-1           | 2026-06-27T16:04:13.214733451Z 2026-06-27 16:04:13.214224+00:00 [info] <0.254.0> Running boot step rabbit_observer_cli defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:44.433978673Z {"timestamp":"2026-06-27T16:16:44.433744159Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-61ac1912-6217-4e79-bfd4-8b00470f290e","code":"failed_precondition","duration_ms":13}
api-gateway-1        | 2026-06-27T16:16:44.689203860Z {"timestamp":"2026-06-27T16:16:44.688512302Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
api-gateway-1        | 2026-06-27T16:16:44.708504922Z {"timestamp":"2026-06-27T16:16:44.708279785Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-91df607a-cde1-4ea7-9419-d6d46c8c0b6c","duration_ms":19}
migrate-1            | 2026-06-27T16:10:26.988568063Z CREATE FUNCTION
migrate-1            | 2026-06-27T16:10:27.016634708Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:44.723720171Z {"timestamp":"2026-06-27T16:16:44.723561422Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":587}
migrate-1            | 2026-06-27T16:10:27.038093947Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:44.739364814Z {"timestamp":"2026-06-27T16:16:44.73917617Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-e664685c-9729-42b3-b279-1a0f937db071","code":"failed_precondition","duration_ms":15}
api-gateway-1        | 2026-06-27T16:16:44.985391668Z {"timestamp":"2026-06-27T16:16:44.985227538Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
migrate-1            | 2026-06-27T16:10:27.063489736Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.008259067Z {"timestamp":"2026-06-27T16:16:45.007683121Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-5034896b-f1b7-40a3-9901-ccb7a0cd76c6","duration_ms":22}
rabbitmq-1           | 2026-06-27T16:04:13.214822821Z 2026-06-27 16:04:13.214385+00:00 [info] <0.254.0> Running boot step rabbit_looking_glass defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.087778215Z CREATE TABLE
rabbitmq-1           | 2026-06-27T16:04:13.214915806Z 2026-06-27 16:04:13.214441+00:00 [info] <0.254.0> Running boot step rabbit_core_metrics_gc defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.215087366Z 2026-06-27 16:04:13.214643+00:00 [info] <0.254.0> Running boot step background_gc defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.215235314Z 2026-06-27 16:04:13.214940+00:00 [info] <0.254.0> Running boot step routing_ready defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:45.028237982Z {"timestamp":"2026-06-27T16:16:45.028111108Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":587}
migrate-1            | 2026-06-27T16:10:27.112842616Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.045418412Z {"timestamp":"2026-06-27T16:16:45.045281134Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-25898b2e-6a99-49dd-877e-b8683890e96e","code":"failed_precondition","duration_ms":16}
migrate-1            | 2026-06-27T16:10:27.148699678Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.264285407Z {"timestamp":"2026-06-27T16:16:45.264059085Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
migrate-1            | 2026-06-27T16:10:27.174654700Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.284091929Z {"timestamp":"2026-06-27T16:16:45.283934031Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-facf7c3f-d159-44ee-9d62-11938d737a42","duration_ms":19}
migrate-1            | 2026-06-27T16:10:27.175260115Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:149: NOTICE:  constraint "idempotency_record_result_batch_fk" of relation "idempotency_record" does not exist, skipping
api-gateway-1        | 2026-06-27T16:16:45.300003574Z {"timestamp":"2026-06-27T16:16:45.299780945Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":642}
migrate-1            | 2026-06-27T16:10:27.179741109Z ALTER TABLE
migrate-1            | 2026-06-27T16:10:27.186075390Z ALTER TABLE
migrate-1            | 2026-06-27T16:10:27.219352141Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.313341707Z {"timestamp":"2026-06-27T16:16:45.313184246Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-failed-diagnostics-6ef6b30b-200f-4234-9f5b-9a4af47a98b9","code":"failed_precondition","duration_ms":13}
rabbitmq-1           | 2026-06-27T16:04:13.215419940Z 2026-06-27 16:04:13.215004+00:00 [info] <0.254.0> Running boot step pre_flight defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.215550609Z 2026-06-27 16:04:13.215059+00:00 [info] <0.254.0> Running boot step notify_cluster defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:45.485205588Z {"timestamp":"2026-06-27T16:16:45.484984923Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
api-gateway-1        | 2026-06-27T16:16:45.503148935Z {"timestamp":"2026-06-27T16:16:45.502995294Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-3e51ec31-5399-4cbd-8aad-81e0bfa48f83","duration_ms":17}
api-gateway-1        | 2026-06-27T16:16:45.518564215Z {"timestamp":"2026-06-27T16:16:45.518372257Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":635}
migrate-1            | 2026-06-27T16:10:27.219653186Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:173: NOTICE:  column "step_output" of relation "settlement_step" already exists, skipping
api-gateway-1        | 2026-06-27T16:16:45.530067628Z {"timestamp":"2026-06-27T16:16:45.529920311Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-failed-step-55004c7b-d374-4b93-9f3e-94054a2bd4fc","code":"failed_precondition","duration_ms":11}
migrate-1            | 2026-06-27T16:10:27.224761119Z ALTER TABLE
api-gateway-1        | 2026-06-27T16:16:45.696984499Z {"timestamp":"2026-06-27T16:16:45.696809564Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
migrate-1            | 2026-06-27T16:10:27.249015701Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.715506742Z {"timestamp":"2026-06-27T16:16:45.715345498Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-e365a591-413f-4cac-a63f-89c0ade550a2","duration_ms":18}
migrate-1            | 2026-06-27T16:10:27.272249552Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.728323923Z {"timestamp":"2026-06-27T16:16:45.728133078Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":641}
rabbitmq-1           | 2026-06-27T16:04:13.216345020Z 2026-06-27 16:04:13.215099+00:00 [info] <0.254.0> Running boot step networking defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.216646558Z 2026-06-27 16:04:13.215227+00:00 [info] <0.254.0> Running boot step rabbit_quorum_queue_periodic_membership_reconciliation defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:45.739587210Z {"timestamp":"2026-06-27T16:16:45.739414159Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-failed-error-code-def5d861-ade4-4a3d-a343-be8edc3a40e8","code":"failed_precondition","duration_ms":11}
rabbitmq-1           | 2026-06-27T16:04:13.217222318Z 2026-06-27 16:04:13.215376+00:00 [info] <0.254.0> Running boot step definition_import_worker_pool defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.297623267Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.888130325Z {"timestamp":"2026-06-27T16:16:45.887904427Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
migrate-1            | 2026-06-27T16:10:27.324313511Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.902719275Z {"timestamp":"2026-06-27T16:16:45.902562778Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-0570f42e-4794-44ec-bc22-fab2cc65e3c7","duration_ms":14}
rabbitmq-1           | 2026-06-27T16:04:13.217237529Z 2026-06-27 16:04:13.215453+00:00 [info] <0.317.0> Starting worker pool 'definition_import_pool' with 16 processes in it[0m
rabbitmq-1           | 2026-06-27T16:04:13.217520829Z 2026-06-27 16:04:13.216390+00:00 [info] <0.254.0> Running boot step cluster_name defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.217531012Z 2026-06-27 16:04:13.216549+00:00 [info] <0.254.0> Initialising internal cluster ID to 'rabbitmq-cluster-id-c1jgpJstrdR9joTrNDCr-w'[0m
rabbitmq-1           | 2026-06-27T16:04:13.219690461Z 2026-06-27 16:04:13.219329+00:00 [info] <0.254.0> Running boot step virtual_host_reconciliation defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.219941753Z 2026-06-27 16:04:13.219660+00:00 [info] <0.254.0> Running boot step direct_client defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.220459876Z 2026-06-27 16:04:13.219912+00:00 [info] <0.254.0> Running boot step rabbit_federation_exchange defined by app rabbitmq_federation[0m
rabbitmq-1           | 2026-06-27T16:04:13.220716638Z 2026-06-27 16:04:13.220151+00:00 [info] <0.254.0> Running boot step rabbit_management_load_definitions defined by app rabbitmq_management[0m
migrate-1            | 2026-06-27T16:10:27.345282700Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:45.917292772Z {"timestamp":"2026-06-27T16:16:45.91713951Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":461}
migrate-1            | 2026-06-27T16:10:27.370228782Z CREATE TABLE
rabbitmq-1           | 2026-06-27T16:04:13.220961034Z 2026-06-27 16:04:13.220524+00:00 [info] <0.708.0> Resetting node maintenance status[0m
api-gateway-1        | 2026-06-27T16:16:45.919247550Z {"timestamp":"2026-06-27T16:16:45.919108592Z","level":"WARN","msg":"udp downstream call failed","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"cancel-0379b711-57ae-4ef1-8303-86b74a5e2541","code":"permission_denied","duration_ms":1}
migrate-1            | 2026-06-27T16:10:27.395875836Z CREATE TABLE
rabbitmq-1           | 2026-06-27T16:04:13.626164733Z [38;5;214m2026-06-27 16:04:13.625528+00:00 [warning] <0.737.0> Deprecated features: `management_metrics_collection`: Feature `management_metrics_collection` is deprecated.[0m
migrate-1            | 2026-06-27T16:10:27.403675852Z CREATE FUNCTION
rabbitmq-1           | 2026-06-27T16:04:13.626206765Z [38;5;214m2026-06-27 16:04:13.625528+00:00 [warning] <0.737.0> By default, this feature can still be used for now.[0m
migrate-1            | 2026-06-27T16:10:27.407816604Z ALTER TABLE
migrate-1            | 2026-06-27T16:10:27.413512174Z ALTER TABLE
